Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packets/s,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,act_data_pkt_fwd,Label,Source_File
0.1821281909942627,1207.9404006540117,21.962552739163844,4,220,21.962552739163844,0,4,251,4,NORMAL,normal_browsing.csv
0.3300728797912597,19574.46490025469,30.296339421536437,10,6461,30.296339421536437,1,10,65535,9,NORMAL,normal_browsing.csv
2.0466763973236084,16327.935399900029,42.99653824858467,88,33418,42.99653824858467,9,79,255,38,NORMAL,normal_browsing.csv
0.1395220756530761,26382.921718802867,64.50592107286765,9,3681,64.50592107286765,1,9,65535,8,NORMAL,normal_browsing.csv
0.1538078784942627,43859.91189815181,71.51779289648235,11,6746,71.51779289648235,1,11,65535,10,NORMAL,normal_browsing.csv
0.0993623733520507,66695.26679399937,90.57754657401452,9,6627,90.57754657401452,1,9,65535,8,NORMAL,normal_browsing.csv
0.1393871307373047,45893.76340672423,71.74263468301427,10,6397,71.74263468301427,1,10,65535,9,NORMAL,normal_browsing.csv
0.1429405212402343,53616.7066798324,83.95100210829709,12,7664,83.95100210829709,1,12,65535,11,NORMAL,normal_browsing.csv
0.421046495437622,13977.07869265916,21.3753115095892,9,5885,21.3753115095892,1,9,65535,8,NORMAL,normal_browsing.csv
0.1625056266784668,92581.409687235,67.689963879002,11,15045,67.689963879002,1,11,65535,10,NORMAL,normal_browsing.csv
0.1276373863220214,37551.69341925843,78.34695059306995,10,4793,78.34695059306995,1,10,65535,9,NORMAL,normal_browsing.csv
0.1857213973999023,111387.27303163656,59.228501152801385,11,20687,59.228501152801385,1,11,65535,10,NORMAL,normal_browsing.csv
0.5916104316711426,9382.86362584902,16.90301499882727,10,5551,16.90301499882727,0,10,251,7,NORMAL,normal_browsing.csv
0.4053823947906494,3956.757916999207,19.734453451367614,8,1604,19.734453451367614,0,8,1262,8,NORMAL,normal_browsing.csv
0.4047098159790039,11526.777497885096,14.825437296315236,6,4665,14.825437296315236,1,5,65535,4,NORMAL,normal_browsing.csv
0.2950558662414551,12177.35490491728,27.113509390297317,8,3593,27.113509390297317,1,8,65535,7,NORMAL,normal_browsing.csv
4.3266191482543945,399.8503082246056,4.622546915891394,20,1730,4.622546915891394,0,20,255,5,NORMAL,normal_browsing.csv
4.298314571380615,12312.733077374756,7.444778521577965,32,52924,7.444778521577965,0,32,11,31,NORMAL,normal_browsing.csv
0.0198595523834228,11631.682101396207,151.06080651163907,3,231,151.06080651163907,0,3,83,3,NORMAL,normal_browsing.csv
0.7003803253173828,88571.87696111939,11.422365407501614,8,62034,11.422365407501614,0,8,305,8,NORMAL,normal_browsing.csv
0.664923906326294,1529.4983235283678,12.031451905827868,8,1017,12.031451905827868,0,8,8191,5,NORMAL,normal_browsing.csv
0.2253990173339843,61805.94824580703,44.36576573527172,10,13931,44.36576573527172,0,10,146,10,NORMAL,normal_browsing.csv
0.9238152503967284,6736.195356514801,10.82467516714575,10,6223,10.82467516714575,0,10,151,10,NORMAL,normal_browsing.csv
0.9158947467803956,479.312717474576,6.5509710816570745,6,439,6.5509710816570745,0,6,252,1,NORMAL,normal_browsing.csv
1.1309549808502195,1496.0807712505075,3.536833974587489,4,1692,3.536833974587489,1,3,0,2,NORMAL,normal_browsing.csv
0.0522594451904296,84386.65936713018,57.4058907259389,3,4410,57.4058907259389,0,3,162,3,NORMAL,normal_browsing.csv
