Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packets/s,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,act_data_pkt_fwd,Label
4.090195417404175,145.22533507139363,2.200383864718085,9,594,2.200383864718085,0,9,53248,0,ATTACK
4.9972569942474365,8416.617365970396,140.2769560995066,701,42060,140.2769560995066,701,0,512,701,ATTACK
3.676045656204224,301.9549004040808,4.624534510693128,17,1110,4.624534510693128,0,16,53248,0,ATTACK
3.2505481243133545,147.6674030480306,2.461123384133844,8,480,2.461123384133844,0,8,252,8,ATTACK
3.468644857406616,285.4140566988424,4.324455404527915,15,990,4.324455404527915,0,15,53248,0,ATTACK
0.1693763732910156,1133.5701448165582,17.712033512758723,3,192,17.712033512758723,0,2,53248,1,ATTACK
1.452409744262695,318.09205482474283,4.819576588253679,7,462,4.819576588253679,0,7,53248,0,ATTACK
4.910069704055786,268.83528739106526,4.073261930167655,20,1320,4.073261930167655,0,20,53248,0,ATTACK
4.434779405593872,133.94127321209024,2.029413230486216,9,594,2.029413230486216,0,9,53248,0,ATTACK
4.108768939971924,144.5688498618905,2.190437119119553,9,594,2.190437119119553,0,9,53248,0,ATTACK
3.5782241821289062,147.55922857965268,2.235745887570495,8,528,2.235745887570495,0,8,53248,0,ATTACK
4.990754842758179,120148.55846307386,26.44890485685512,132,599632,26.44890485685512,0,132,502,132,ATTACK
4.290307760238648,292.2867239552639,4.428586726594907,19,1254,4.428586726594907,0,19,53248,0,ATTACK
3.0787432193756104,56.516567833574754,0.9744235833374958,3,174,0.9744235833374958,3,3,65535,0,ATTACK
4.495687484741211,278.93397934269115,4.226272414283199,19,1254,4.226272414283199,0,19,53248,0,ATTACK
4.9732701778411865,153553.69257889257,36.19348910541896,180,763664,36.19348910541896,0,180,502,180,ATTACK
4.555356979370117,176.49549829817542,2.634261168629484,12,804,2.634261168629484,0,12,53248,0,ATTACK
4.777847051620483,193.39254480459155,2.930190072796842,14,924,2.930190072796842,0,14,53248,0,ATTACK
4.996356725692749,9006.56267567859,150.10937792797648,750,45000,150.10937792797648,750,0,512,750,ATTACK
4.491245269775391,325.9675016753684,4.898418741023296,22,1464,4.898418741023296,0,22,53248,0,ATTACK
1.5542008876800537,594.5177404828595,9.007844552770598,14,924,9.007844552770598,0,14,53248,0,ATTACK
4.951170444488525,306.59417142259485,4.645366233675679,23,1518,4.645366233675679,0,23,53248,0,ATTACK
4.017116546630859,264.86659962414404,3.9829563853254735,16,1064,3.9829563853254735,1,16,65535,0,ATTACK
2.890768527984619,163.9702367766064,2.4215013869962974,7,474,2.4215013869962974,0,7,53248,0,ATTACK
3.179638624191284,2224.781126439869,33.651622919008474,107,7074,33.651622919008474,0,107,53248,0,ATTACK
3.137989044189453,952.2021772296546,8.285561113778789,26,2988,8.285561113778789,0,26,570,26,ATTACK
4.7154762744903564,240.48472179463172,3.605150150360441,17,1134,3.605150150360441,0,17,53248,0,ATTACK
4.846852540969849,245.1075187367435,3.713750283890053,18,1188,3.713750283890053,0,18,53248,0,ATTACK
4.37359356880188,150.90565449610423,2.286449310547034,10,660,2.286449310547034,0,10,53248,0,ATTACK
4.330535173416138,259.09037914935385,3.925611805293241,17,1122,3.925611805293241,0,17,53248,0,ATTACK
2.479346990585327,465030.9151474618,37.50987673493997,93,1152973,37.50987673493997,0,92,502,88,ATTACK
3.053364992141724,56.98630869477254,0.9825225637029747,3,174,0.9825225637029747,3,3,65535,0,ATTACK
3.890883922576904,254.4408981865309,3.855165124038346,15,990,3.855165124038346,0,15,53248,0,ATTACK
4.053999423980713,227.9230713586791,3.453379869070896,14,924,3.453379869070896,0,14,53248,0,ATTACK
2.616210699081421,277.5005851993902,4.204554321202882,11,726,4.204554321202882,0,11,53238,0,ATTACK
3.875749349594116,170.28964994062832,2.5801462112216416,10,660,2.5801462112216416,0,10,53248,0,ATTACK
4.986879110336304,8313.816934937497,138.56361558229162,691,41460,138.56361558229162,691,0,512,691,ATTACK
3.902328968048096,135.30381582978129,2.050057815602747,8,528,2.050057815602747,0,8,53248,0,ATTACK
3.04536247253418,57.13605574682444,0.9851044094280076,3,174,0.9851044094280076,3,3,65535,0,ATTACK
3.0128180980682373,240.97040590186896,3.651066756088924,11,726,3.651066756088924,0,11,53248,0,ATTACK
4.691340684890747,112.54778441065108,1.7052694607674406,8,528,1.7052694607674406,0,8,53248,0,ATTACK
4.976598739624023,17459.715871439625,91.82978654906098,457,86890,91.82978654906098,440,17,512,457,ATTACK
4.854599475860596,247.18826052838705,3.707823907925805,18,1200,3.707823907925805,0,18,53248,0,ATTACK
2.497408151626587,184.99178826620505,2.802905882821288,7,462,2.802905882821288,0,7,53248,0,ATTACK
4.905677318572998,260.51448495429264,3.873063547833772,19,1278,3.873063547833772,0,19,53248,0,ATTACK
4.9290149211883545,241.0217901538794,3.651845305361809,18,1188,3.651845305361809,0,18,53248,0,ATTACK
3.641226768493652,129.07737690680423,1.9224290177609145,7,470,1.9224290177609145,1,7,65535,0,ATTACK
2.1810109615325928,82.5305343140111,1.3755089052335183,3,180,1.3755089052335183,0,3,251,3,ATTACK
4.972267866134644,44390.60926369309,75.21718661765124,374,220722,75.21718661765124,367,7,512,374,ATTACK
2.781808614730835,150.9809114027202,2.51634852337867,7,420,2.51634852337867,0,7,253,7,ATTACK
4.57267689704895,173.20270332485765,2.6242833837099644,12,792,2.6242833837099644,0,12,53248,0,ATTACK
4.886308431625366,216.1140695018991,3.274455598513623,16,1056,3.274455598513623,0,16,53248,0,ATTACK
3.017861843109131,57.65671493455039,0.9940812919750068,3,174,0.9940812919750068,3,3,65535,0,ATTACK
2.236276388168335,295.1334653855491,4.471719172508319,10,660,4.471719172508319,0,10,53248,0,ATTACK
3.95625114440918,183.507055922361,2.780409938217591,11,726,2.780409938217591,0,11,53248,0,ATTACK
2.2796101570129395,260.570869178062,3.9480434723948794,9,594,3.9480434723948794,0,9,53248,0,ATTACK
3.515631675720215,354.9859925938726,5.404434182118252,19,1248,5.404434182118252,0,18,53248,1,ATTACK
4.284460067749023,1169.3422090014162,10.03627045649918,43,5010,10.03627045649918,0,43,570,43,ATTACK
0.7341220378875732,449.51654216725433,6.810856699503853,5,330,6.810856699503853,0,5,53248,0,ATTACK
3.3821911811828613,179.17378632276555,2.660996826575726,9,606,2.660996826575726,0,9,53248,0,ATTACK
1.1520485877990725,229.1570015326853,3.4720757807982627,4,264,3.4720757807982627,0,4,53248,0,ATTACK
4.818018436431885,140169.65873217818,31.963348009529184,154,675340,31.963348009529184,0,154,502,154,ATTACK
3.818759202957153,207.39720885954125,3.142381952417292,12,792,3.142381952417292,0,12,53248,0,ATTACK
4.66473650932312,481.05611013935214,7.288728941505336,34,2244,7.288728941505336,0,34,53248,0,ATTACK
0.1021840572357177,6586.154613605979,107.64888670084066,11,673,107.64888670084066,0,5,53248,4,ATTACK
3.05022931098938,57.04489146868795,0.9835326115291024,3,174,0.9835326115291024,3,3,65535,0,ATTACK
3.1823084354400635,292.86916051904285,4.399322153719528,14,932,4.399322153719528,1,14,65535,0,ATTACK
4.534623622894287,72.7734046843281,0.8821018749615528,4,330,0.8821018749615528,0,4,250,4,ATTACK
2.5952908992767334,275.1136684519568,4.238445872509138,11,714,4.238445872509138,0,10,53248,0,ATTACK
2.957520008087158,58.8330762004002,1.0143633827655207,3,174,1.0143633827655207,3,3,65535,0,ATTACK
3.033413410186768,57.3611230884902,0.988984880836038,3,174,0.988984880836038,3,3,65535,0,ATTACK
2.857896327972412,8406.183165169003,127.36641159346972,364,24024,127.36641159346972,0,364,53248,0,ATTACK
3.0634450912475586,56.79879835193657,0.9792896267575272,3,174,0.9792896267575272,3,3,65535,0,ATTACK
3.0879244804382324,380.8383292563892,5.8291581008631,18,1176,5.8291581008631,0,17,53248,0,ATTACK
3.9472620487213135,234.08630807760105,3.5467622436000155,14,924,3.5467622436000155,0,14,53248,0,ATTACK
3.016256332397461,57.68740479085765,0.99461042742858,3,174,0.99461042742858,3,3,65535,0,ATTACK
3.405061960220337,51.10039172054911,0.8810412365611914,3,174,0.8810412365611914,3,3,65535,0,ATTACK
4.958315134048462,31772.08300420629,60.70610517130113,301,157536,60.70610517130113,291,10,512,301,ATTACK
2.9077610969543457,340.4681357890606,5.15860811801607,15,990,5.15860811801607,0,15,53248,0,ATTACK
0.5592963695526123,472.0216585907337,7.151843311980814,4,264,7.151843311980814,0,4,53248,0,ATTACK
3.0573458671569824,56.91210859365484,0.9812432516147386,3,174,0.9812432516147386,3,3,65535,0,ATTACK
4.627009868621826,299.54550332801125,4.538568232242595,21,1386,4.538568232242595,0,21,53248,0,ATTACK
1.861254930496216,177.29973180622875,2.686359572821648,5,330,2.686359572821648,0,5,53248,0,ATTACK
2.523457765579224,178.32674124296625,2.37768988323955,6,450,2.37768988323955,0,6,252,6,ATTACK
3.398627758026123,2123.2098699126013,9.709801234356409,33,7216,9.709801234356409,2,31,255,17,ATTACK
4.973533391952515,2017.0770374704628,30.56177329500701,152,10032,30.56177329500701,0,152,53248,0,ATTACK
2.5299341678619385,68.77649316347562,1.185801606266821,3,174,1.185801606266821,3,3,65535,0,ATTACK
4.086366653442383,242.26900911253705,3.670742562311167,15,990,3.670742562311167,0,15,53248,0,ATTACK
3.0399651527404785,57.23749821380086,0.9868534174793252,3,174,0.9868534174793252,3,3,65535,0,ATTACK
4.2719926834106445,293.5398285838917,4.447573160361995,19,1254,4.447573160361995,0,19,53248,0,ATTACK
4.610552549362183,174.3825694191956,2.602724916704412,12,804,2.602724916704412,0,12,53248,0,ATTACK
3.303431987762451,52.67249352933017,0.908146440160865,3,174,0.908146440160865,3,3,65535,0,ATTACK
4.131680488586426,175.71542669031186,2.66235494985321,11,726,2.66235494985321,0,11,53248,0,ATTACK
1.8078346252441408,467.9631577947851,7.190923228525067,13,846,7.190923228525067,0,12,53248,0,ATTACK
4.941088914871216,427245.4991947909,18.21460847003312,90,2111058,18.21460847003312,23,67,512,90,ATTACK
2.001934766769409,370.6414476218877,5.49468453347812,11,742,5.49468453347812,2,11,65535,0,ATTACK
3.7476513385772714,154.76359661040047,2.134670298074489,8,580,2.134670298074489,0,8,53248,0,ATTACK
4.954739570617676,172790.91823049565,26.4393310955936,131,856134,26.4393310955936,0,131,502,131,ATTACK
4.125659942626953,271.95649074401973,4.120552890060905,17,1122,4.120552890060905,0,17,53248,0,ATTACK
1.0456159114837646,512.6165297536432,7.65099298139766,8,536,7.65099298139766,1,8,65535,0,ATTACK
4.7759997844696045,247.06868786658544,2.0938024395473342,10,1180,2.0938024395473342,0,10,547,10,ATTACK
4.438430070877075,1271.6208005693989,11.265244512485816,50,5644,11.265244512485816,0,50,501,50,ATTACK
4.497061014175415,234.82002949733808,3.5578792348081527,16,1056,3.5578792348081527,0,16,53248,0,ATTACK
4.335848808288574,304.4386597329311,4.612706965650471,20,1320,4.612706965650471,0,20,53248,0,ATTACK
3.412651777267456,50.98674325902759,0.879081780328062,3,174,0.879081780328062,3,3,65535,0,ATTACK
3.245503187179565,148.51318029943815,2.1568304192864463,7,482,2.1568304192864463,0,7,53248,0,ATTACK
4.343079090118408,227.94887669729476,3.45377085904992,15,990,3.45377085904992,0,15,53248,0,ATTACK
4.287594556808472,1075.6614084875143,8.862778300634332,38,4612,8.862778300634332,0,38,547,38,ATTACK
4.868180751800537,203.3613890843803,3.081233167945156,15,990,3.081233167945156,0,15,53248,0,ATTACK
4.763777256011963,277.0910412182138,4.198349109366875,20,1320,4.198349109366875,0,20,53248,0,ATTACK
2.9529950618743896,123381.51346881528,22.68882900111329,67,364345,22.68882900111329,0,67,502,66,ATTACK
4.429255723953247,283.1175434776582,4.289659749661488,19,1254,4.289659749661488,0,19,53248,0,ATTACK
3.334797143936157,336.452249289044,5.097761352864303,17,1122,5.097761352864303,0,17,53248,0,ATTACK
0.3700790405273437,713.3611231368668,10.808501865710104,4,264,10.808501865710104,0,4,53248,0,ATTACK
4.487096309661865,220.6326612308893,3.342919109558929,15,990,3.342919109558929,0,15,53248,0,ATTACK
2.6238839626312256,6722.8582708782,112.04763784797,294,17640,112.04763784797,294,0,512,294,ATTACK
4.725808382034302,279.3172920464,4.232080182521211,20,1320,4.232080182521211,0,20,53248,0,ATTACK
3.43363618850708,307.545686853662,4.659783134146394,16,1056,4.659783134146394,0,16,53248,0,ATTACK
2.434515953063965,138.83663385923165,2.053796358864373,5,338,2.053796358864373,1,5,65535,0,ATTACK
4.921244144439697,268.2248555970164,4.064012963591156,20,1320,4.064012963591156,0,20,52920,0,ATTACK
2.144249677658081,277.0199786849255,4.1972724043170535,9,594,4.1972724043170535,0,9,53248,0,ATTACK
3.8561062812805176,704.8560910249132,10.63248702429045,41,2718,10.63248702429045,0,41,53248,0,ATTACK
4.16123366355896,746.4132637395674,6.488460438173959,27,3106,6.488460438173959,0,27,615,27,ATTACK
4.042817354202271,277.5292331308876,4.204988380771024,17,1122,4.204988380771024,0,17,53248,0,ATTACK
4.3858842849731445,300.96553265724896,4.560083828140136,20,1320,4.560083828140136,0,20,53248,0,ATTACK
1.684345245361328,362.1585311443332,5.343322590654096,9,610,5.343322590654096,2,9,65535,0,ATTACK
4.258886337280273,792.2258855479664,6.809291843773274,29,3374,6.809291843773274,0,29,547,29,ATTACK
1.2568848133087158,222.7729995900797,3.182471422715425,4,280,3.182471422715425,2,4,65535,0,ATTACK
4.13227915763855,303.4644931192442,4.597946865443094,19,1254,4.597946865443094,0,19,53248,0,ATTACK
3.1403071880340576,267.48975488791893,3.821282212684556,12,840,3.821282212684556,0,12,53248,0,ATTACK
4.40069580078125,194.9691682500936,2.9540783068196004,13,858,2.9540783068196004,0,13,53248,0,ATTACK
4.0051586627960205,280.13871470867684,4.2445259804344975,17,1122,4.2445259804344975,0,17,53248,0,ATTACK
4.985146760940552,29429.023263563955,53.75970113855509,268,146708,53.75970113855509,262,6,512,268,ATTACK
0.6436629295349121,7970.010023269097,29.5185556417374,19,5130,29.5185556417374,0,19,592,18,ATTACK
4.5375730991363525,261.81396399456685,3.9668782423419215,18,1188,3.9668782423419215,0,18,53248,0,ATTACK
0.0144045352935791,56995.9379644802,208.2677392124733,3,821,208.2677392124733,1,3,64240,2,ATTACK
2.3802032470703125,499.117040304124,7.562379398547334,18,1188,7.562379398547334,0,18,53248,0,ATTACK
2.9980592727661133,406.9299133216888,6.003883967041311,18,1220,6.003883967041311,0,18,53248,0,ATTACK
1.5876367092132568,254.4662753484704,3.7792021091356975,6,404,3.7792021091356975,1,6,65535,0,ATTACK
3.0424489974975586,57.19076971976081,0.9860477537889796,3,174,0.9860477537889796,3,3,65535,0,ATTACK
4.376372814178467,544.2863533661607,4.79849429919789,21,2382,4.79849429919789,0,21,547,21,ATTACK
3.054532289505005,56.96453123047429,0.9821470901805912,3,174,0.9821470901805912,3,3,65535,0,ATTACK
2.4254825115203857,384.2534405312148,5.77204738995387,14,932,5.77204738995387,1,14,65535,0,ATTACK
4.8233301639556885,410.5047617922492,6.219769118064382,30,1980,6.219769118064382,0,30,53248,0,ATTACK
4.482751369476318,250.29271256038317,3.792313826672472,17,1122,3.792313826672472,0,17,53248,0,ATTACK
4.812176942825317,174463.03616323107,30.13189284658096,145,839547,30.13189284658096,0,145,502,144,ATTACK
3.62568736076355,320.49095368092884,4.68876610376574,17,1162,4.68876610376574,0,17,53248,0,ATTACK
3.022097110748291,174.7131149830138,2.6471684088335428,8,528,2.6471684088335428,0,8,53248,0,ATTACK
0.4062650203704834,974.7331917448308,14.768684723406528,6,396,14.768684723406528,0,6,53248,0,ATTACK
3.0902979373931885,56.30525066679402,0.9707801839102416,3,174,0.9707801839102416,3,3,65535,0,ATTACK
3.65306568145752,198.73718769555128,3.011169510538656,11,726,3.011169510538656,0,11,53248,0,ATTACK
0.9809672832489014,411.8384036845527,6.116411935909198,6,404,6.116411935909198,1,6,65535,0,ATTACK
2.878523826599121,252.21260748004457,3.821403143637039,11,726,3.821403143637039,0,11,53248,0,ATTACK
4.138696193695068,151.2553641781329,2.174597887545042,9,626,2.174597887545042,0,9,53248,0,ATTACK
4.984045267105103,6657.242906477861,110.95404844129769,553,33180,110.95404844129769,553,0,512,553,ATTACK
0.5486159324645996,339.0349951457197,5.468306373318059,3,186,5.468306373318059,0,3,53248,0,ATTACK
2.787672519683838,318.5453075028741,5.022110703874141,14,888,5.022110703874141,0,11,53248,0,ATTACK
4.251347064971924,250.2736153363256,3.763513012576325,16,1064,3.763513012576325,1,16,65535,0,ATTACK
2.0002100467681885,517.9456035999332,6.999264913512611,14,1036,6.999264913512611,0,14,252,14,ATTACK
3.717039585113525,161.95684393864582,2.4212817200129773,9,602,2.4212817200129773,1,9,65535,0,ATTACK
4.280471324920654,385.4715695427735,6.074097459461886,26,1650,6.074097459461886,0,26,255,26,ATTACK
4.594164848327637,4826.992659628329,73.13625241861105,336,22176,73.13625241861105,0,336,53248,0,ATTACK
4.139962434768677,223.19043096622423,3.381673196457943,14,924,3.381673196457943,0,14,53248,0,ATTACK
2.5760064125061035,230.58948809918485,3.493780122714922,9,594,3.493780122714922,0,9,53248,0,ATTACK
3.979817152023315,281.9224997383565,4.271553026338736,17,1122,4.271553026338736,0,17,53248,0,ATTACK
4.926839590072632,113868.1277812273,70.63351538808061,348,561010,70.63351538808061,321,27,512,348,ATTACK
2.3600046634674072,223.7283714618778,3.389823810028452,8,528,3.389823810028452,0,8,53248,0,ATTACK
4.986001014709473,47122.734092281455,73.60608209210014,367,234954,73.60608209210014,354,13,512,367,ATTACK
4.0526442527771,230.96031667684628,3.45453465114941,14,936,3.45453465114941,0,14,53248,0,ATTACK
2.841522693634033,460.3165770698788,7.038479771710684,20,1308,7.038479771710684,0,19,53248,0,ATTACK
4.597089529037476,157.92600849172663,2.3928183104807066,11,726,2.3928183104807066,0,11,53248,0,ATTACK
3.061447858810425,56.83585284630996,0.9799284973501716,3,174,0.9799284973501716,3,3,65535,0,ATTACK
4.230502843856812,173.50183349146178,2.600163717174495,11,734,2.600163717174495,1,11,65535,0,ATTACK
1.0550072193145752,1808.5184300820267,5.687164874471782,6,1908,5.687164874471782,0,6,501,6,ATTACK
4.974777221679688,122078.63245682104,60.10319390725308,299,607314,60.10319390725308,270,29,512,298,ATTACK
4.682966947555542,247.27913157799745,3.630177233873883,17,1158,3.630177233873883,0,17,53248,0,ATTACK
4.35789942741394,1350.1917834509725,11.473417602404592,50,5884,11.473417602404592,0,50,547,50,ATTACK
1.784088134765625,263.43990010434305,3.92357298027745,7,470,3.92357298027745,1,7,65535,0,ATTACK
4.984410762786865,251.58440178370617,3.8118848755107,19,1254,3.8118848755107,0,19,53248,0,ATTACK
4.815990686416626,164.45214527383015,2.4916991708156084,12,792,2.4916991708156084,0,12,53248,0,ATTACK
0.5844206809997559,1006.1245591003404,15.399865700515411,9,588,15.399865700515411,0,8,53248,1,ATTACK
4.280967950820923,134599.69955848512,29.432595956678,126,576217,29.432595956678,14,112,64240,112,ATTACK
2.6208200454711914,66.39143358990789,1.1446798894811707,3,174,1.1446798894811707,3,3,65535,0,ATTACK
3.469470739364624,167.74892879096126,2.594055599860225,9,582,2.594055599860225,0,8,53248,0,ATTACK
3.779873609542847,166.67223962448702,2.3810319946355287,9,630,2.3810319946355287,0,9,255,9,ATTACK
2.8616650104522705,369.0159386730961,5.591150585956002,16,1056,5.591150585956002,0,16,53248,0,ATTACK
4.978843927383423,3724.961109545494,56.438804690083245,281,18546,56.438804690083245,0,281,53248,0,ATTACK
2.918241262435913,180.93089382173565,2.741377179117207,8,528,2.741377179117207,0,8,53248,0,ATTACK
4.480990886688232,345.45930557428136,4.909628373794696,22,1548,4.909628373794696,0,22,53248,0,ATTACK
4.745881080627441,292.0427158736899,4.424889634449846,21,1386,4.424889634449846,0,21,53248,0,ATTACK
3.051598072052002,57.019304604225375,0.983091458693541,3,174,0.983091458693541,3,3,65535,0,ATTACK
3.0924859046936035,56.26541409159293,0.9700933464067748,3,174,0.9700933464067748,3,3,65535,0,ATTACK
4.061336040496826,229.48113396841396,3.4471414973796084,14,932,3.4471414973796084,1,14,65535,0,ATTACK
2.449307918548584,342.9540212721678,5.715900354536129,14,840,5.715900354536129,0,14,253,14,ATTACK
3.0049948692321777,289.5179652078069,4.326130514599414,13,870,4.326130514599414,0,13,53248,0,ATTACK
3.683360576629639,286.6947120790072,4.343859273924351,16,1056,4.343859273924351,0,16,53248,0,ATTACK
4.918691396713257,128345.11236501591,26.22648781873157,129,631290,26.22648781873157,0,129,502,129,ATTACK
0.4567041397094726,1786.7147000661948,26.275216177444044,12,816,26.275216177444044,2,12,65535,8,ATTACK
3.061694860458374,56.83126762473972,0.9798494418058572,3,174,0.9798494418058572,3,3,65535,0,ATTACK
3.461777687072754,171.5881416123751,2.5998203274602285,9,594,2.5998203274602285,0,9,53248,0,ATTACK
4.976377725601196,4497.247040727052,74.95411734545087,373,22380,74.95411734545087,373,0,512,373,ATTACK
0.0877363681793212,183891.8151595275,34.193346069082835,3,16134,34.193346069082835,1,2,64240,1,ATTACK
4.529315948486328,276.8629996807972,4.194893934557533,19,1254,4.194893934557533,0,19,53248,0,ATTACK
0.0091147422790527,28964.06633533874,438.8494899293749,4,264,438.8494899293749,0,4,53248,0,ATTACK
4.969975471496582,106366.31971964524,67.00234274993826,333,528638,67.00234274993826,310,23,512,333,ATTACK
3.888324737548828,239.6919143609199,3.6005223187262643,14,932,3.6005223187262643,1,14,65535,0,ATTACK
2.985249757766724,58.28658039324993,1.0049410412629298,3,174,1.0049410412629298,3,3,65535,0,ATTACK
2.0800085067749023,190.38383675363252,2.8846035871762505,6,396,2.8846035871762505,0,6,53248,0,ATTACK
4.807351112365723,137.2897432647083,2.080147625222853,10,660,2.080147625222853,0,10,53248,0,ATTACK
4.213320970535278,109.65222047664352,1.6613972799491443,7,462,1.6613972799491443,0,7,53248,0,ATTACK
2.98085880279541,265.6952416723908,4.025685479884709,12,792,4.025685479884709,0,12,53248,0,ATTACK
3.0840044021606445,56.42015292782854,0.9727612573763542,3,174,0.9727612573763542,3,3,65535,0,ATTACK
4.2458906173706055,217.6221865489824,3.297305856802764,14,924,3.297305856802764,0,14,53248,0,ATTACK
4.25377631187439,384.5994429545146,5.64204561791464,24,1636,5.64204561791464,0,24,251,24,ATTACK
3.5982377529144287,256.79236989039896,3.890793483187863,14,924,3.890793483187863,0,14,53248,0,ATTACK
4.197031497955322,220.15560294225747,3.3356909536705674,14,924,3.3356909536705674,0,14,53248,0,ATTACK
3.776507377624512,174.76465262862837,2.6479492822519446,10,660,2.6479492822519446,0,10,53248,0,ATTACK
4.605884552001953,472.8733374468385,7.164747537073311,33,2178,7.164747537073311,0,33,53248,0,ATTACK
3.2626054286956787,323.66770149774646,4.904056083299189,16,1056,4.904056083299189,0,16,53248,0,ATTACK
2.978985548019409,332.3278962055407,5.035271154629404,15,990,5.035271154629404,0,15,53248,0,ATTACK
4.570806503295898,173.27357861876408,2.625357251799456,12,792,2.625357251799456,0,12,53248,0,ATTACK
1.9939885139465328,165.497442784592,2.5075370118877576,5,330,2.5075370118877576,0,5,53248,0,ATTACK
3.3886561393737797,136.3372325187817,2.065715644223965,7,462,2.065715644223965,0,7,53248,0,ATTACK
2.2698330879211426,436.1554183293296,6.608415429232267,15,990,6.608415429232267,0,15,53248,0,ATTACK
1.7326972484588623,609.4544219650912,9.234157908561988,16,1056,9.234157908561988,0,16,53248,0,ATTACK
3.0305652618408203,57.41503150943836,0.9899143363696268,3,174,0.9899143363696268,3,3,65535,0,ATTACK
2.840492486953736,165.46426443959652,2.4643613852705863,7,470,2.4643613852705863,1,7,65535,0,ATTACK
0.2399272918701172,896.1048087701027,12.503788029350272,3,215,12.503788029350272,2,3,65535,1,ATTACK
2.3639492988586426,203.0500401306207,3.3841673355103445,8,480,3.3841673355103445,0,8,251,8,ATTACK
3.052539825439453,57.001713310964064,0.9827881605338632,3,174,0.9827881605338632,3,3,65535,0,ATTACK
0.0135862827301025,22964.33882600684,368.0182504167764,5,312,368.0182504167764,0,2,53247,3,ATTACK
1.2326531410217283,167.1191944793566,2.433774676883833,3,206,2.433774676883833,1,3,65535,0,ATTACK
4.416577100753784,1425.991181932522,12.453082725673024,55,6298,12.453082725673024,0,55,615,55,ATTACK
4.469204664230347,1513.9158996571016,13.648960963506235,61,6766,13.648960963506235,0,61,501,61,ATTACK
0.8957984447479248,9578.047439471038,159.63412399118397,143,8580,159.63412399118397,143,0,512,143,ATTACK
4.482120037078857,250.3279677291382,3.7928479958960337,17,1122,3.7928479958960337,0,17,53248,0,ATTACK
3.714445114135742,394.13693163174815,5.92282274310004,22,1464,5.92282274310004,0,22,53248,0,ATTACK
4.600231409072876,315.6362954125028,4.782368112310648,22,1452,4.782368112310648,0,22,53248,0,ATTACK
0.59027099609375,447.2521972908696,6.776548443801055,4,264,6.776548443801055,0,4,53248,0,ATTACK
1.3431007862091064,196.56008150001784,2.9781830530305733,4,264,2.9781830530305733,0,4,53248,0,ATTACK
4.775277137756348,457.3556543413828,6.701181748591689,32,2184,6.701181748591689,0,32,53248,0,ATTACK
3.210207223892212,287.83188609229325,4.361089183216564,14,924,4.361089183216564,0,14,53248,0,ATTACK
0.6151504516601562,3082.172816232373,4.876855721886666,3,1896,4.876855721886666,0,3,6446,3,ATTACK
3.025334358215332,182.45917133127364,1.322167908197635,4,552,1.322167908197635,0,4,615,4,ATTACK
1.1717207431793213,450.6193161412645,6.827565396079765,8,528,6.827565396079765,0,8,53248,0,ATTACK
4.326198816299439,295.40944701500814,4.391846238877273,19,1278,4.391846238877273,0,19,53248,0,ATTACK
4.850220918655396,272.15255184003814,4.123523512727851,20,1320,4.123523512727851,0,20,53248,0,ATTACK
4.441351175308228,163.46376842169343,2.476723763965052,11,726,2.476723763965052,0,11,53248,0,ATTACK
1.7405555248260498,773.3163238986693,6.31982136915703,11,1346,6.31982136915703,0,11,615,11,ATTACK
4.062620639801025,213.16290069417207,3.1999049757785656,13,866,3.1999049757785656,1,13,65535,0,ATTACK
3.059522151947021,56.87162614242545,0.9805452783176802,3,174,0.9805452783176802,3,3,65535,0,ATTACK
4.855381965637207,299.0495928592599,4.531054437261514,22,1452,4.531054437261514,0,22,53248,0,ATTACK
0.1758251190185547,3116.733280539796,45.49975592028899,8,548,45.49975592028899,2,8,65535,4,ATTACK
4.045957565307617,228.3760976444516,3.460243903703812,14,924,3.460243903703812,0,14,53248,0,ATTACK
3.0600085258483887,56.86258666608075,0.9803894252772544,3,174,0.9803894252772544,3,3,65535,0,ATTACK
2.625526189804077,326.79163640871013,4.951388430435002,13,858,4.951388430435002,0,13,53248,0,ATTACK
4.630442380905151,250.08409666759223,3.671355477848937,17,1158,3.671355477848937,0,17,53248,0,ATTACK
3.419428825378418,289.5220373216687,4.386697535176798,15,990,4.386697535176798,0,15,53248,0,ATTACK
3.6191017627716064,273.54853908330864,4.144674834595586,15,990,4.144674834595586,0,15,53248,0,ATTACK
3.167397737503052,75.77198062571034,1.262866343761839,4,240,1.262866343761839,0,4,254,4,ATTACK
3.0330705642700195,57.3676069557179,0.9890966716503088,3,174,0.9890966716503088,3,3,65535,0,ATTACK
4.953111886978149,120581.16465533312,24.630980035145367,122,597252,24.630980035145367,0,122,502,122,ATTACK
3.063860893249512,174.9426683113938,2.611084601662594,8,536,2.611084601662594,1,8,65535,0,ATTACK
4.962429046630859,4122.980864359341,68.71634773932234,341,20460,68.71634773932234,341,0,512,341,ATTACK
4.115087985992432,352.8478625347843,5.34617973537552,22,1452,5.34617973537552,0,22,53248,0,ATTACK
3.359471559524536,1001.9432938662496,2.6789927643482607,9,3366,2.6789927643482607,0,9,501,9,ATTACK
3.261814832687378,110.36800629893496,1.839466771648916,6,360,1.839466771648916,0,6,253,6,ATTACK
