Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packets,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,Label,Source_File
1.8830430507659912,164.62714427792665,1.593165912367032,3,0,3,5566,NORMAL,normal_gaming.csv
0.0223658084869384,41178.92722446674,134.13331343474508,3,0,3,1035,NORMAL,normal_mixed.csv
0.6579794883728027,9980.554281776063,12.158433722279351,8,1,8,65535,NORMAL,normal_streaming.csv
0.156773567199707,154560.49404765526,76.54351568535607,12,1,12,65535,NORMAL,normal_browsing.csv
0.2744357585906982,23907.234369502385,40.08224021712029,11,1,11,65535,NORMAL,normal_gaming.csv
0.537041425704956,6783.461806913606,55.86161246428992,30,0,30,1023,NORMAL,normal_browsing.csv
0.1493210792541504,165897.54188581154,80.36373739018806,12,0,12,90,NORMAL,normal_mixed.csv
0.5473835468292236,1720.9139833607228,9.13436296900596,5,0,5,251,NORMAL,normal_mixed.csv
0.4138755798339844,8744.173796027466,12.08092538826674,5,0,5,996,NORMAL,normal_gaming.csv
0.1299350261688232,60384.026011629634,92.3538506423089,12,1,12,65535,NORMAL,normal_streaming.csv
3.7154581546783447,1123.9529086720463,2.9606039260997394,11,0,11,16,NORMAL,normal_gaming.csv
0.264488935470581,3947.2350635103353,15.123505990461055,4,0,4,1027,NORMAL,normal_streaming.csv
0.0600173473358154,568618.9329403212,199.9421922607864,12,0,12,1043,NORMAL,normal_mixed.csv
0.1717820167541504,42099.86666037479,46.57064896059158,8,1,8,65535,NORMAL,normal_browsing.csv
