Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packets/s,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,act_data_pkt_fwd,Source_File,Label
0.278879165649414,794422.9160471368,577.3109641413554,161,221548,577.3109641413554,1,161,65535,156,normal_browsing_heavy.pcap,0
0.1302969455718994,52802.46570479684,99.77210089569172,13,6880,99.77210089569172,1,13,65535,8,normal_browsing_heavy.pcap,0
0.2204527854919433,55640.03182190806,898.1515001416758,198,12266,898.1515001416758,2,196,65535,8,normal_browsing_heavy.pcap,0
0.2038931846618652,1082483.459984331,779.8200820870215,159,220711,779.8200820870215,1,159,65535,154,normal_browsing_heavy.pcap,0
0.1850581169128418,101027.7220577436,129.68898852085186,24,18696,129.68898852085186,2,22,65535,8,normal_browsing_heavy.pcap,0
0.1664810180664062,41680.42747811741,84.09367123413226,14,6939,84.09367123413226,1,14,65535,9,normal_browsing_heavy.pcap,0
0.1112809181213378,147770.16830567375,179.7253324077764,20,16444,179.7253324077764,2,18,65535,8,normal_browsing_heavy.pcap,0
0.110382080078125,62310.83881669893,117.77273983964612,13,6878,117.77273983964612,1,13,65535,8,normal_browsing_heavy.pcap,0
0.1201090812683105,153726.92726500376,183.16683274642995,22,18464,183.16683274642995,2,20,65535,8,normal_browsing_heavy.pcap,0
0.1030158996582031,67358.53419737086,135.90135160155526,14,6939,135.90135160155526,1,14,65535,9,normal_browsing_heavy.pcap,0
0.1455581188201904,104837.84843943227,151.14237651818547,22,15260,151.14237651818547,2,20,65535,8,normal_browsing_heavy.pcap,0
0.127856969833374,55217.95181913622,117.31859451657836,15,7060,117.31859451657836,1,15,65535,9,normal_browsing_heavy.pcap,0
0.1482911109924316,135692.55679139777,175.33080591274933,26,20122,175.33080591274933,2,24,65535,8,normal_browsing_heavy.pcap,0
0.3548650741577148,46558.54070512734,225.43779544910956,80,16522,225.43779544910956,2,78,65535,8,normal_browsing_heavy.pcap,0
0.1311309337615966,60847.58013319928,129.64141650136455,17,7979,129.64141650136455,1,17,65535,11,normal_browsing_heavy.pcap,0
0.3376619815826416,215505.45802915716,168.80787032297104,57,72768,168.80787032297104,1,57,65535,51,normal_browsing_heavy.pcap,0
0.132200002670288,128335.85217327006,181.54311282320413,24,16966,181.54311282320413,2,22,65535,8,normal_browsing_heavy.pcap,0
0.1153380870819091,60144.91982230968,121.3822801661144,14,6937,121.3822801661144,1,14,65535,8,normal_browsing_heavy.pcap,0
0.2586820125579834,61658.71311374933,216.4820021548566,56,15950,216.4820021548566,2,54,65535,8,normal_browsing_heavy.pcap,0
0.2409918308258056,187827.94356510183,165.9807299813117,40,45265,165.9807299813117,1,40,65535,34,normal_browsing_heavy.pcap,0
0.132714033126831,105640.67468736696,165.76996027974843,22,14020,165.76996027974843,2,20,65535,8,normal_browsing_heavy.pcap,0
0.1143767833709716,63115.95576687769,113.6594299722136,13,7219,113.6594299722136,1,13,65535,8,normal_browsing_heavy.pcap,0
0.1268200874328613,147642.2259203417,189.2444681739052,24,18724,189.2444681739052,2,22,65535,8,normal_browsing_heavy.pcap,0
0.129673957824707,53071.56591382113,100.25143226964175,13,6882,100.25143226964175,1,13,65535,9,normal_browsing_heavy.pcap,0
0.2138600349426269,58477.49909586909,944.543004746966,202,12506,944.543004746966,2,200,65535,8,normal_browsing_heavy.pcap,0
0.3764410018920898,44330.98391546562,63.7550104249266,24,16688,63.7550104249266,2,22,65535,8,normal_browsing_heavy.pcap,0
0.1963140964508056,1125410.7779028688,809.9265558336704,159,220934,809.9265558336704,1,159,65535,154,normal_browsing_heavy.pcap,0
0.3584280014038086,19359.536567519604,39.059448327608365,14,6939,39.059448327608365,1,14,65535,9,normal_browsing_heavy.pcap,0
154.4942889213562,8.077968504293917,0.1035636987729989,16,1248,0.1035636987729989,2,14,65535,2,normal_browsing_heavy.pcap,0
